guest_frame,cpu_tick,bus_cycles,resident_mask,active_mask,drawn_mask,visible_mask,cam_x_biased,cam_y_biased,cam_z_biased,current_room,player_x_biased,player_z_biased,player_facing_yaw_q12,view_yaw_q12,cam_local_x_biased,cam_local_z_biased,render_fwd_x_q12_biased,render_fwd_z_q12_biased,player_anim_action,player_y_biased,cam_local_y_biased,view_sin_yaw,view_cos_yaw,view_sin_pitch,view_cos_pitch,player_anim_phase_q12,player_attack_starts_total,player_melee_hits_total
2824,735067517,1804492158,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,196608,6,4
2825,735637177,1805865335,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,199680,6,4
2826,735669973,1805955234,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,202752,6,4
2827,735782675,1806205878,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,205824,6,4
2828,736450049,1807757279,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,208896,6,4
2829,736480059,1807839888,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,211968,6,4
2830,736512275,1807929152,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,215040,6,4
2831,737083847,1809308174,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,218112,6,4
2832,737116127,1809396689,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,221184,6,4
2833,737221944,1809633294,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,224256,6,4
2834,737909061,1811238427,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,227328,6,4
2835,737939348,1811321636,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,230400,6,4
2836,737971058,1811409276,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,233472,6,4
2837,738543744,1812791724,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,236544,6,4
2838,738576522,1812881653,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,239616,6,4
2839,738653949,1813060716,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,242688,6,4
2840,739321422,1814612928,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,245760,6,4
2841,739351428,1814695469,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,248832,6,4
2842,739383619,1814784592,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,251904,6,4
2843,739955486,1816165336,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,254976,6,4
2844,739987785,1816253864,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,258048,6,4
2845,740092491,1816488134,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,261120,6,4
2846,740766302,1818060955,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,264192,6,4
2847,740796569,1818144148,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,267264,6,4
2848,740828268,1818231849,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,270336,6,4
2849,741398108,1819608146,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,273408,6,4
2850,741430892,1819698120,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,276480,6,4
2851,741527210,1819915530,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,279552,6,4
2852,742194848,1821468525,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,282624,6,4
2853,742224868,1821551171,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,285696,6,4
2854,742257097,1821640395,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,288768,6,4
2855,742802938,1822919348,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,291840,6,4
2856,742830213,1822991777,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,294912,6,4
2857,742995527,1823342948,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,297984,6,4
2858,743652559,1824836642,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,301056,6,4
2859,743677579,1824903168,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,304128,6,4
2860,743744667,1825056658,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,307200,6,4
2861,744277429,1826294237,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,310272,6,4
2862,744304952,1826367453,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,313344,6,4
2863,744495826,1826770372,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,316416,6,4
2864,745076203,1828050035,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,319488,6,4
2865,745101204,1828116476,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,322560,6,4
2866,745273840,1828484071,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,325632,6,4
2867,745745654,1829559225,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,328704,6,4
2868,745773224,1829632585,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,331776,6,4
2869,746346901,1830898834,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,334848,6,4
2870,746374425,1830972039,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,337920,6,4
2871,746548180,1831340261,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,340992,6,4
2872,747015172,1832400177,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,344064,6,4
2873,747047901,1832482719,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,347136,6,4
2874,747624580,1833756794,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,350208,6,4
2875,747649574,1833823242,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,353280,6,4
2876,747825101,1834196432,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,356352,6,4
2877,748297617,1835273093,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,359424,6,4
2878,748325434,1835347312,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,362496,6,4
2879,748892375,1836593591,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,31,1000224,1000356,4312,8192,2590,7916,364544,6,4
2880,748928349,1836686184,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,24,1000224,1000356,4312,8192,2590,7916,0,6,4
2881,749100975,1837052611,0,0,0,0,1000000,1000000,1000000,0,1001168,998713,3153,27,1001179,998921,31,4603,24,1000224,1000356,4312,8192,2590,7916,1024,6,4
2882,749586134,1838175202,0,0,0,0,1000000,1000000,1000000,0,1001166,998713,2949,27,1001177,998921,74,3327,24,1000224,1000356,4312,8192,2590,7916,2048,6,4
2883,749611476,1838243153,0,0,0,0,1000000,1000000,1000000,0,1001166,998713,2949,27,1001177,998921,74,3327,24,1000224,1000356,4312,8192,2590,7916,3072,6,4
2884,750190103,1839518872,0,0,0,0,1000000,1000000,1000000,0,1001166,998713,2813,27,1001177,998921,320,2511,24,1000224,1000356,4312,8192,2590,7916,4096,6,4
2885,750215166,1839585803,0,0,0,0,1000000,1000000,1000000,0,1001166,998713,2813,27,1001177,998921,320,2511,24,1000224,1000356,4312,8192,2590,7916,5120,6,4
2886,750365560,1839908805,0,0,0,0,1000000,1000000,1000000,0,1001166,998713,2813,27,1001177,998921,320,2511,24,1000224,1000356,4312,8192,2590,7916,6144,6,4
2887,750847030,1841021409,0,0,0,0,1000000,1000000,1000000,0,1001166,998713,2771,27,1001177,998921,429,2271,24,1000224,1000356,4312,8192,2590,7916,7168,6,4
2888,750874675,1841095383,0,0,0,0,1000000,1000000,1000000,0,1001166,998713,2771,27,1001177,998921,429,2271,24,1000224,1000356,4312,8192,2590,7916,8192,6,4
2889,751467306,1842421008,0,0,0,0,1000000,1000000,1000000,0,1001166,998712,2723,27,1001177,998920,574,2006,24,1000224,1000356,4312,8192,2590,7916,9216,6,4
2890,751494899,1842494772,0,0,0,0,1000000,1000000,1000000,0,1001166,998712,2723,27,1001177,998920,574,2006,24,1000224,1000356,4312,8192,2590,7916,10240,6,4
2891,751620064,1842764979,0,0,0,0,1000000,1000000,1000000,0,1001166,998712,2723,27,1001177,998920,574,2006,24,1000224,1000356,4312,8192,2590,7916,11264,6,4
2892,752163922,1844013425,0,0,0,0,1000000,1000000,1000000,0,1001165,998712,2723,27,1001176,998920,574,2006,24,1000224,1000356,4312,8192,2590,7916,12288,6,4
2893,752188955,1844080216,0,0,0,0,1000000,1000000,1000000,0,1001165,998712,2723,27,1001176,998920,574,2006,24,1000224,1000356,4312,8192,2590,7916,13312,6,4
2894,752376847,1844478683,0,0,0,0,1000000,1000000,1000000,0,1001165,998712,2723,27,1001176,998920,574,2006,24,1000224,1000356,4312,8192,2590,7916,14336,6,4
2895,752951152,1845747285,0,0,0,0,1000000,1000000,1000000,0,1001165,998712,2756,27,1001176,998920,473,2187,24,1000224,1000356,4312,8192,2590,7916,15360,6,4
2896,752987040,1845839585,0,0,0,0,1000000,1000000,1000000,0,1001165,998712,2756,27,1001176,998920,473,2187,24,1000224,1000356,4312,8192,2590,7916,16384,6,4
2897,753153189,1846192392,0,0,0,0,1000000,1000000,1000000,0,1001165,998712,2756,27,1001176,998920,473,2187,24,1000224,1000356,4312,8192,2590,7916,17408,6,4
2898,753633484,1847288430,0,0,0,0,1000000,1000000,1000000,0,1001163,998711,2756,27,1001174,998919,473,2187,24,1000224,1000356,4312,8192,2590,7916,18432,6,4
2899,753667363,1847375673,0,0,0,0,1000000,1000000,1000000,0,1001163,998711,2756,27,1001174,998919,473,2187,24,1000224,1000356,4312,8192,2590,7916,19456,6,4
2900,754245818,1848649829,0,0,0,0,1000000,1000000,1000000,0,1001161,998710,2860,27,1001172,998918,215,2787,24,1000224,1000356,4312,8192,2590,7916,20480,6,4
2901,754279413,1848736071,0,0,0,0,1000000,1000000,1000000,0,1001161,998710,2860,27,1001172,998918,215,2787,24,1000224,1000356,4312,8192,2590,7916,21504,6,4
2902,754423654,1849048585,0,0,0,0,1000000,1000000,1000000,0,1001161,998710,2860,27,1001172,998918,215,2787,24,1000224,1000356,4312,8192,2590,7916,22528,6,4
2903,754905057,1850145948,0,0,0,0,1000000,1000000,1000000,0,1001158,998709,2919,27,1001169,998917,113,3143,24,1000224,1000356,4312,8192,2590,7916,23552,6,4
2904,754941217,1850239097,0,0,0,0,1000000,1000000,1000000,0,1001158,998709,2919,27,1001169,998917,113,3143,24,1000224,1000356,4312,8192,2590,7916,24576,6,4
2905,755517463,1851507774,0,0,0,0,1000000,1000000,1000000,0,1001156,998709,2919,27,1001167,998917,113,3143,24,1000224,1000356,4312,8192,2590,7916,24576,6,4
2906,755553341,1851599967,0,0,0,0,1000000,1000000,1000000,0,1001156,998709,2919,27,1001167,998917,113,3143,24,1000224,1000356,4312,8192,2590,7916,24576,6,4
2907,755695051,1851904754,0,0,0,0,1000000,1000000,1000000,0,1001156,998709,2919,27,1001167,998917,113,3143,24,1000224,1000356,4312,8192,2590,7916,24576,6,4
2908,756182497,1853015528,0,0,0,0,1000000,1000000,1000000,0,1001152,998708,2966,27,1001164,998916,54,3433,1,1000224,1000356,4312,8192,2590,7916,0,6,4
2909,756216331,1853103529,0,0,0,0,1000000,1000000,1000000,0,1001152,998708,2966,27,1001164,998916,54,3433,1,1000224,1000356,4312,8192,2590,7916,1024,6,4
2910,756812839,1854439782,0,0,0,0,1000000,1000000,1000000,0,1001149,998708,2966,27,1001162,998916,54,3433,1,1000224,1000356,4312,8192,2590,7916,2048,6,4
2911,756846413,1854526811,0,0,0,0,1000000,1000000,1000000,0,1001149,998708,2966,27,1001162,998916,54,3433,1,1000224,1000356,4312,8192,2590,7916,3072,6,4
2912,756951692,1854760927,0,0,0,0,1000000,1000000,1000000,0,1001149,998708,2966,27,1001162,998916,54,3433,1,1000224,1000356,4312,8192,2590,7916,4096,6,4
2913,757442959,1855896808,0,0,0,0,1000000,1000000,1000000,0,1001145,998707,2978,27,1001159,998915,43,3507,1,1000224,1000356,4312,8192,2590,7916,5120,6,4
2914,757479308,1855991522,0,0,0,0,1000000,1000000,1000000,0,1001145,998707,2978,27,1001159,998915,43,3507,1,1000224,1000356,4312,8192,2590,7916,6144,6,4
2915,758072022,1857318966,0,0,0,0,1000000,1000000,1000000,0,1001142,998707,2978,27,1001156,998915,43,3507,1,1000224,1000356,4312,8192,2590,7916,7168,6,4
2916,758107616,1857411076,0,0,0,0,1000000,1000000,1000000,0,1001142,998707,2978,27,1001156,998915,43,3507,1,1000224,1000356,4312,8192,2590,7916,8192,6,4
2917,758199897,1857617107,0,0,0,0,1000000,1000000,1000000,0,1001142,998707,2978,27,1001156,998915,43,3507,1,1000224,1000356,4312,8192,2590,7916,9216,6,4
2918,758682788,1858721510,0,0,0,0,1000000,1000000,1000000,0,1001138,998706,2986,27,1001152,998914,36,3557,1,1000224,1000356,4312,8192,2590,7916,10240,6,4
2919,758716364,1858808607,0,0,0,0,1000000,1000000,1000000,0,1001138,998706,2986,27,1001152,998914,36,3557,1,1000224,1000356,4312,8192,2590,7916,11264,6,4
2920,759298168,1860094089,0,0,0,0,1000000,1000000,1000000,0,1001135,998706,2986,27,1001149,998914,36,3557,1,1000224,1000356,4312,8192,2590,7916,12288,6,4
2921,759331487,1860180189,0,0,0,0,1000000,1000000,1000000,0,1001135,998706,2986,27,1001149,998914,36,3557,1,1000224,1000356,4312,8192,2590,7916,13312,6,4
2922,759465918,1860473296,0,0,0,0,1000000,1000000,1000000,0,1001135,998706,2986,27,1001149,998914,36,3557,1,1000224,1000356,4312,8192,2590,7916,14336,6,4
2923,759949631,1861578992,0,0,0,0,1000000,1000000,1000000,0,1001131,998705,2986,27,1001145,998913,36,3557,1,1000224,1000356,4312,8192,2590,7916,15360,6,4
2924,759985478,1861672027,0,0,0,0,1000000,1000000,1000000,0,1001131,998705,2986,27,1001145,998913,36,3557,1,1000224,1000356,4312,8192,2590,7916,16384,6,4
2925,760573300,1862971436,0,0,0,0,1000000,1000000,1000000,0,1001128,998705,2986,27,1001142,998913,36,3557,1,1000224,1000356,4312,8192,2590,7916,17408,6,4
2926,760609122,1863064290,0,0,0,0,1000000,1000000,1000000,0,1001128,998705,2986,27,1001142,998913,36,3557,1,1000224,1000356,4312,8192,2590,7916,18432,6,4
2927,760730570,1863329481,0,0,0,0,1000000,1000000,1000000,0,1001128,998705,2986,27,1001142,998913,36,3557,1,1000224,1000356,4312,8192,2590,7916,19456,6,4
2928,761207651,1864415421,0,0,0,0,1000000,1000000,1000000,0,1001124,998704,2918,27,1001138,998912,115,3137,1,1000224,1000356,4312,8192,2590,7916,20480,6,4
2929,761241230,1864502512,0,0,0,0,1000000,1000000,1000000,0,1001124,998704,2918,27,1001138,998912,115,3137,1,1000224,1000356,4312,8192,2590,7916,21504,6,4
2930,761831824,1865808155,0,0,0,0,1000000,1000000,1000000,0,1001121,998703,2911,27,1001135,998911,125,3094,1,1000224,1000356,4312,8192,2590,7916,22528,6,4
2931,761865125,1865894276,0,0,0,0,1000000,1000000,1000000,0,1001121,998703,2911,27,1001135,998911,125,3094,1,1000224,1000356,4312,8192,2590,7916,23552,6,4
2932,761998842,1866185665,0,0,0,0,1000000,1000000,1000000,0,1001121,998703,2911,27,1001135,998911,125,3094,1,1000224,1000356,4312,8192,2590,7916,24576,6,4
2933,762483882,1867291397,0,0,0,0,1000000,1000000,1000000,0,1001117,998702,2843,27,1001131,998910,250,2686,1,1000224,1000356,4312,8192,2590,7916,25600,6,4
2934,762520154,1867385536,0,0,0,0,1000000,1000000,1000000,0,1001117,998702,2843,27,1001131,998910,250,2686,1,1000224,1000356,4312,8192,2590,7916,26624,6,4
2935,763109795,1868689363,0,0,0,0,1000000,1000000,1000000,0,1001114,998701,2821,27,1001128,998909,301,2558,1,1000224,1000356,4312,8192,2590,7916,27648,6,4
2936,763145546,1868781766,0,0,0,0,1000000,1000000,1000000,0,1001114,998701,2821,27,1001128,998909,301,2558,1,1000224,1000356,4312,8192,2590,7916,28672,6,4
2937,763264506,1869041837,0,0,0,0,1000000,1000000,1000000,0,1001114,998701,2821,27,1001128,998909,301,2558,1,1000224,1000356,4312,8192,2590,7916,29696,6,4
2938,763751884,1870158116,0,0,0,0,1000000,1000000,1000000,0,1001110,998699,2795,27,1001124,998907,365,2407,1,1000224,1000356,4312,8192,2590,7916,30720,6,4
2939,763785639,1870245470,0,0,0,0,1000000,1000000,1000000,0,1001110,998699,2795,27,1001124,998907,365,2407,1,1000224,1000356,4312,8192,2590,7916,31744,6,4
2940,764371940,1871540331,0,0,0,0,1000000,1000000,1000000,0,1001108,998698,2777,27,1001122,998906,413,2305,1,1000224,1000356,4312,8192,2590,7916,32768,6,4
2941,764405417,1871626787,0,0,0,0,1000000,1000000,1000000,0,1001108,998698,2777,27,1001122,998906,413,2305,1,1000224,1000356,4312,8192,2590,7916,33792,6,4
2942,764529028,1871898010,0,0,0,0,1000000,1000000,1000000,0,1001108,998698,2777,27,1001122,998906,413,2305,1,1000224,1000356,4312,8192,2590,7916,34816,6,4
2943,765016034,1873013945,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001118,998904,413,2305,1,1000224,1000356,4312,8192,2590,7916,35840,6,4
2944,765044359,1873089774,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001118,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,0,7,4
2945,765645236,1874430662,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001116,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,3072,7,4
2946,765672985,1874504618,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001116,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,6144,7,4
2947,765788032,1874754195,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001116,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,9216,7,4
2948,766260257,1875831939,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,12288,7,4
2949,766285500,1875899184,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,15360,7,4
2950,766872906,1877201821,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,18432,7,4
2951,766897874,1877268046,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,21504,7,4
2952,767058245,1877610387,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,24576,7,4
2953,767558600,1878763895,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,27648,7,4
2954,767586089,1878836881,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,30720,7,4
2955,767818615,1879324078,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,33792,7,4
2956,768430861,1880692296,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,36864,7,4
2957,768455830,1880758576,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,39936,7,4
2958,768584911,1881037778,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,43008,7,4
2959,769081624,1882182505,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,46080,7,4
2960,769108855,1882254721,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,49152,7,4
2961,769346124,1882751511,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,52224,7,4
2962,769949829,1884097726,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,55296,7,4
2963,769974786,1884163967,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,58368,7,4
2964,770114863,1884465201,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,61440,7,4
2965,770609976,1885605511,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,64512,7,4
2966,770637729,1885679423,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,67584,7,4
2967,771239797,1887020847,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,70656,7,4
2968,771267028,1887093042,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,73728,7,4
2969,771371792,1887321379,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,76800,7,4
2970,771868336,1888465846,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,79872,7,4
2971,771893292,1888532080,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,82944,7,4
2972,772132954,1889035081,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,86016,7,4
2973,772735273,1890377355,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,89088,7,4
2974,772762751,1890450328,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,92160,7,4
2975,772902127,1890748802,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,95232,7,4
2976,773392640,1891874663,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,98304,7,4
2977,773417873,1891941916,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,101376,7,4
2978,774045724,1893349646,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,104448,7,4
2979,774070679,1893415853,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,107520,7,4
2980,774155437,1893604988,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,110592,7,4
2981,774685108,1894837694,0,0,0,0,1000000,1000000,1000000,0,1001104,998696,2777,27,1001115,998904,413,2305,31,1000224,1000356,4312,8192,2590,7916,113664,7,4
